user_date,activity_ activity inference,activity_user_x,audio_ audio inference,audio_user_y,conversation_duration(sec),conversation_user,dark_duration(sec),dark_user,phonecharge_duration(sec),phonecharge_user,phonelock_duration(sec),phonelock_user
u17_2013-05-07,1068,u17,23701,u17,16982,u17,26863,u17,10269,u17,22740,u17
u17_2013-05-08,862,u17,24136,u17,17823,u17,0,u17,0,u17,0,u17
u17_2013-05-09,513,u17,3072,u17,2321,u17,0,u17,0,u17,0,u17
u17_2013-05-10,0,u17,0,u17,706,u17,65849,u17,31377,u17,74397,u17
u17_2013-05-11,414,u17,21055,u17,14182,u17,47048,u17,0,u17,44126,u17
u17_2013-05-12,412,u17,7602,u17,5285,u17,64012,u17,31971,u17,70422,u17
u17_2013-05-13,1111,u17,15970,u17,10914,u17,35608,u17,15289,u17,23776,u17
u17_2013-05-14,1120,u17,16373,u17,12796,u17,82441,u17,40601,u17,81808,u17
u17_2013-05-15,520,u17,14753,u17,11437,u17,8224,u17,0,u17,41214,u17
u17_2013-05-16,0,u17,7499,u17,6172,u17,51914,u17,28846,u17,75651,u17
u17_2013-05-17,589,u17,23623,u17,22278,u17,9712,u17,0,u17,0,u17
u17_2013-05-18,0,u17,3724,u17,2954,u17,9224,u17,0,u17,0,u17
u17_2013-05-19,0,u17,2533,u17,585,u17,67605,u17,0,u17,79808,u17
u17_2013-05-20,737,u17,20668,u17,22261,u17,0,u17,27943,u17,27036,u17
u17_2013-05-21,337,u17,10596,u17,8592,u17,29106,u17,26125,u17,43021,u17
u17_2013-05-22,1588,u17,19172,u17,15245,u17,21387,u17,0,u17,36379,u17
u17_2013-05-23,891,u17,29362,u17,28390,u17,94572,u17,14117,u17,25005,u17
u17_2013-05-24,1637,u17,18094,u17,8119,u17,32963,u17,0,u17,16005,u17
u17_2013-05-25,414,u17,11515,u17,11324,u17,27541,u17,12731,u17,32052,u17
u17_2013-05-26,0,u17,8554,u17,7747,u17,0,u17,26520,u17,0,u17
u17_2013-05-27,0,u17,12377,u17,16227,u17,58262,u17,0,u17,40698,u17
u17_2013-05-28,448,u17,28017,u17,14438,u17,38905,u17,24043,u17,79081,u17
u17_2013-05-29,1186,u17,22598,u17,22706,u17,,,,,20341,u17
u17_2013-05-30,0,u17,9403,u17,10281,u17,,,,,,
u17_2013-05-31,7605,u17,16727,u17,1200,u17,,,,,,
u18_2013-03-26,,,,,,,56626,u18,,,,
u18_2013-03-27,512,u18,29166,u18,26303,u18,49951,u18,33831,u18,81664,u18
u18_2013-03-28,254,u18,16179,u18,19087,u18,33187,u18,40914,u18,70630,u18
u18_2013-03-29,579,u18,20266,u18,23106,u18,31106,u18,13546,u18,62109,u18
u18_2013-03-30,797,u18,19720,u18,9468,u18,53352,u18,34489,u18,69090,u18
u18_2013-03-31,445,u18,19988,u18,12451,u18,15383,u18,4681,u18,10911,u18
u18_2013-04-01,273,u18,24540,u18,23555,u18,35365,u18,0,u18,28537,u18
u18_2013-04-02,592,u18,39603,u18,34620,u18,39386,u18,39255,u18,72928,u18
u18_2013-04-03,1002,u18,34584,u18,23526,u18,38460,u18,0,u18,41549,u18
u18_2013-04-04,0,u18,1914,u18,3188,u18,17865,u18,0,u18,28200,u18
u18_2013-04-05,344,u18,21126,u18,25439,u18,19396,u18,0,u18,18173,u18
u18_2013-04-06,3102,u18,34139,u18,23377,u18,11568,u18,0,u18,0,u18
u18_2013-04-07,66,u18,1960,u18,4386,u18,42470,u18,15077,u18,47652,u18
u18_2013-04-08,1142,u18,31601,u18,27448,u18,18674,u18,8973,u18,19538,u18
u18_2013-04-09,361,u18,23843,u18,18445,u18,51895,u18,57322,u18,82698,u18
u18_2013-04-10,775,u18,15927,u18,11034,u18,27422,u18,25518,u18,62474,u18
u18_2013-04-11,1374,u18,0,u18,0,u18,74491,u18,24584,u18,89204,u18
u18_2013-04-12,1599,u18,0,u18,0,u18,34726,u18,0,u18,28433,u18
u18_2013-04-13,132,u18,0,u18,0,u18,52205,u18,23348,u18,62809,u18
u18_2013-04-14,606,u18,0,u18,0,u18,35123,u18,79338,u18,64003,u18
u18_2013-04-15,505,u18,4419,u18,10665,u18,72170,u18,38892,u18,59076,u18
u18_2013-04-16,954,u18,38310,u18,28105,u18,63270,u18,4579,u18,95263,u18
u18_2013-04-17,963,u18,30919,u18,26463,u18,22019,u18,0,u18,22785,u18
u18_2013-04-18,885,u18,133,u18,0,u18,25630,u18,0,u18,23225,u18
u18_2013-04-19,166,u18,184,u18,0,u18,6926,u18,28018,u18,58672,u18
u18_2013-04-20,564,u18,12695,u18,13331,u18,57582,u18,21161,u18,54365,u18
u18_2013-04-21,531,u18,17889,u18,16465,u18,26605,u18,17997,u18,12004,u18
u18_2013-04-22,90,u18,16766,u18,43234,u18,17529,u18,51688,u18,19576,u18
u18_2013-04-23,1484,u18,45774,u18,24680,u18,11671,u18,13820,u18,29443,u18
u18_2013-04-24,407,u18,21392,u18,11539,u18,16047,u18,0,u18,24657,u18
u18_2013-04-25,629,u18,28374,u18,42426,u18,26016,u18,44382,u18,39657,u18
u18_2013-04-26,3424,u18,41607,u18,17605,u18,0,u18,0,u18,96046,u18
u18_2013-04-27,0,u18,0,u18,0,u18,78406,u18,0,u18,59732,u18
u18_2013-04-28,3309,u18,0,u18,0,u18,16219,u18,29420,u18,45645,u18
u18_2013-04-29,798,u18,0,u18,0,u18,0,u18,46722,u18,4606,u18
u18_2013-04-30,353,u18,0,u18,0,u18,0,u18,0,u18,0,u18
u18_2013-05-01,165,u18,0,u18,0,u18,11579,u18,0,u18,25156,u18
u18_2013-05-02,394,u18,0,u18,0,u18,0,u18,0,u18,12147,u18
u18_2013-05-03,391,u18,12201,u18,7507,u18,14963,u18,0,u18,18623,u18
u18_2013-05-04,104,u18,8450,u18,9941,u18,0,u18,7100,u18,28901,u18
u18_2013-05-05,39,u18,10461,u18,3181,u18,0,u18,0,u18,0,u18
u18_2013-05-06,380,u18,16525,u18,8835,u18,12291,u18,15712,u18,23282,u18
u18_2013-05-07,409,u18,33796,u18,34854,u18,0,u18,8275,u18,16874,u18
u18_2013-05-08,66,u18,5910,u18,0,u18,0,u18,0,u18,0,u18
u18_2013-05-09,0,u18,0,u18,0,u18,0,u18,0,u18,0,u18
u18_2013-05-10,0,u18,0,u18,0,u18,0,u18,0,u18,0,u18
u18_2013-05-11,0,u18,0,u18,0,u18,0,u18,0,u18,0,u18
u18_2013-05-12,0,u18,0,u18,0,u18,0,u18,0,u18,0,u18
u18_2013-05-13,0,u18,0,u18,0,u18,0,u18,0,u18,0,u18
u18_2013-05-14,280,u18,11539,u18,15884,u18,72905,u18,39975,u18,47985,u18
u18_2013-05-15,242,u18,17487,u18,14981,u18,50082,u18,23794,u18,66131,u18
u18_2013-05-16,596,u18,27675,u18,21239,u18,0,u18,0,u18,0,u18
u18_2013-05-17,0,u18,6023,u18,3209,u18,0,u18,0,u18,0,u18
u18_2013-05-18,266,u18,13567,u18,13608,u18,0,u18,0,u18,0,u18
u18_2013-05-19,34,u18,13101,u18,15976,u18,28425,u18,0,u18,7627,u18
u18_2013-05-20,285,u18,17416,u18,14145,u18,0,u18,0,u18,0,u18
u18_2013-05-21,3,u18,9563,u18,10484,u18,0,u18,0,u18,0,u18
u18_2013-05-22,0,u18,9497,u18,7130,u18,18713,u18,0,u18,24327,u18
u18_2013-05-23,420,u18,25087,u18,25434,u18,0,u18,12703,u18,5018,u18
u18_2013-05-24,23,u18,8492,u18,9853,u18,8874,u18,20649,u18,62812,u18
u18_2013-05-25,244,u18,21260,u18,29978,u18,28216,u18,47813,u18,39965,u18
u18_2013-05-26,369,u18,33649,u18,920,u18,42680,u18,32090,u18,34280,u18
u18_2013-05-27,305,u18,20452,u18,0,u18,0,u18,,,21479,u18
u18_2013-05-28,0,u18,328,u18,7775,u18,9771,u18,,,9867,u18
u18_2013-05-29,131,u18,11943,u18,2048,u18,,,,,,
u19_2013-03-26,,,,,,,36211,u19,,,36926,u19
u19_2013-03-27,488,u19,25588,u19,22308,u19,31786,u19,22543,u19,41177,u19
u19_2013-03-28,969,u19,34234,u19,29415,u19,27975,u19,0,u19,45431,u19
u19_2013-03-29,667,u19,24610,u19,18606,u19,0,u19,17587,u19,0,u19
u19_2013-03-30,2137,u19,24685,u19,17365,u19,0,u19,0,u19,0,u19
u19_2013-03-31,24,u19,2012,u19,2390,u19,43574,u19,14524,u19,52485,u19
u19_2013-04-01,998,u19,23325,u19,16862,u19,46537,u19,12183,u19,37017,u19
u19_2013-04-02,1301,u19,34970,u19,24473,u19,45948,u19,4274,u19,42894,u19
u19_2013-04-03,1047,u19,29231,u19,26928,u19,41303,u19,13600,u19,44482,u19
u19_2013-04-04,680,u19,30301,u19,29666,u19,54695,u19,0,u19,48826,u19
u19_2013-04-05,720,u19,15320,u19,20960,u19,20420,u19,20394,u19,18942,u19
u19_2013-04-06,308,u19,36925,u19,21621,u19,49640,u19,9315,u19,41215,u19
u19_2013-04-07,514,u19,29127,u19,17703,u19,52883,u19,11839,u19,50229,u19
u19_2013-04-08,588,u19,22919,u19,23822,u19,38190,u19,0,u19,33125,u19
u19_2013-04-09,950,u19,33988,u19,21371,u19,57693,u19,11456,u19,48653,u19
u19_2013-04-10,901,u19,26045,u19,26330,u19,42033,u19,13817,u19,43766,u19
u19_2013-04-11,707,u19,30724,u19,24034,u19,34004,u19,22428,u19,56892,u19
u19_2013-04-12,336,u19,23204,u19,30749,u19,23548,u19,11440,u19,13306,u19
u19_2013-04-13,503,u19,41824,u19,32795,u19,53372,u19,4009,u19,48366,u19
u19_2013-04-14,606,u19,34706,u19,26231,u19,41518,u19,17575,u19,59392,u19
u19_2013-04-15,625,u19,8921,u19,10158,u19,41943,u19,0,u19,45579,u19
u19_2013-04-16,688,u19,29243,u19,20069,u19,47082,u19,11348,u19,45493,u19
u19_2013-04-17,1523,u19,33618,u19,32546,u19,32995,u19,21521,u19,33289,u19
u19_2013-04-18,2214,u19,32729,u19,24392,u19,49361,u19,23163,u19,70554,u19
u19_2013-04-19,323,u19,14714,u19,14471,u19,31720,u19,7429,u19,0,u19
u19_2013-04-20,44,u19,721,u19,282,u19,5983,u19,16368,u19,65636,u19
u19_2013-04-21,121,u19,1420,u19,1030,u19,0,u19,24176,u19,27326,u19
u19_2013-04-22,405,u19,5360,u19,4977,u19,4266,u19,19106,u19,42643,u19
u19_2013-04-23,587,u19,30178,u19,26785,u19,56356,u19,33125,u19,68207,u19
u19_2013-04-24,577,u19,7745,u19,7051,u19,35024,u19,0,u19,32455,u19
u19_2013-04-25,899,u19,36499,u19,24916,u19,47433,u19,14142,u19,35840,u19
u19_2013-04-26,1470,u19,11038,u19,14920,u19,57230,u19,17209,u19,57839,u19
u19_2013-04-27,223,u19,14105,u19,9614,u19,48133,u19,18778,u19,41686,u19
u19_2013-04-28,240,u19,602,u19,0,u19,44636,u19,23133,u19,46186,u19
u19_2013-04-29,631,u19,61,u19,0,u19,51418,u19,0,u19,61044,u19
u19_2013-04-30,227,u19,0,u19,0,u19,58507,u19,21854,u19,69082,u19
u19_2013-05-01,942,u19,15401,u19,16244,u19,59050,u19,16500,u19,43697,u19
u19_2013-05-02,1051,u19,387,u19,0,u19,41858,u19,15432,u19,41711,u19
u19_2013-05-03,785,u19,175,u19,0,u19,8003,u19,10911,u19,85366,u19
u19_2013-05-04,1171,u19,1892,u19,2120,u19,3742,u19,8786,u19,39828,u19
u19_2013-05-05,837,u19,1309,u19,1020,u19,30918,u19,16989,u19,45564,u19
u19_2013-05-06,307,u19,10954,u19,8856,u19,28045,u19,11688,u19,44211,u19
u19_2013-05-07,317,u19,22896,u19,19200,u19,90965,u19,6777,u19,65240,u19
u19_2013-05-08,1092,u19,293,u19,0,u19,36147,u19,10686,u19,52708,u19
u19_2013-05-09,904,u19,393,u19,353,u19,21109,u19,7046,u19,58756,u19
u19_2013-05-10,876,u19,15762,u19,15239,u19,58039,u19,34235,u19,46999,u19
u19_2013-05-11,341,u19,15298,u19,14256,u19,36727,u19,23263,u19,37848,u19
u19_2013-05-12,273,u19,8546,u19,6397,u19,50107,u19,0,u19,49936,u19
u19_2013-05-13,201,u19,15361,u19,13081,u19,36278,u19,41702,u19,56793,u19
u19_2013-05-14,325,u19,22715,u19,17749,u19,44508,u19,0,u19,42819,u19
u19_2013-05-15,803,u19,36785,u19,29837,u19,32197,u19,11946,u19,32296,u19
u19_2013-05-16,590,u19,451,u19,0,u19,38207,u19,29288,u19,37397,u19
u19_2013-05-17,647,u19,79,u19,0,u19,63712,u19,15428,u19,66023,u19
u19_2013-05-18,606,u19,129,u19,0,u19,33509,u19,5196,u19,40095,u19
u19_2013-05-19,1001,u19,2113,u19,3176,u19,46567,u19,12792,u19,49258,u19
u19_2013-05-20,738,u19,16200,u19,13184,u19,41022,u19,4966,u19,39647,u19
u19_2013-05-21,874,u19,30321,u19,23282,u19,45663,u19,17027,u19,40851,u19
u19_2013-05-22,150,u19,17827,u19,18688,u19,44199,u19,9115,u19,51417,u19
u19_2013-05-23,669,u19,34710,u19,27465,u19,51461,u19,15338,u19,55552,u19
u19_2013-05-24,196,u19,21228,u19,20480,u19,41057,u19,13187,u19,44881,u19
u19_2013-05-25,223,u19,17809,u19,18355,u19,31644,u19,7619,u19,36306,u19
u19_2013-05-26,156,u19,28436,u19,30458,u19,24182,u19,4350,u19,43629,u19
u19_2013-05-27,88,u19,31259,u19,34284,u19,40703,u19,29870,u19,57249,u19
u19_2013-05-28,328,u19,28281,u19,46606,u19,6270,u19,41278,u19,9546,u19
u19_2013-05-29,656,u19,32917,u19,17310,u19,17220,u19,0,u19,20813,u19
u19_2013-05-30,4261,u19,4165,u19,3687,u19,5141,u19,6909,u19,45681,u19
u19_2013-05-31,628,u19,26132,u19,20608,u19,,,5016,u19,,
u20_2013-03-27,1041,u20,23953,u20,19269,u20,91604,u20,52568,u20,83570,u20
u20_2013-03-28,510,u20,17043,u20,13099,u20,18143,u20,0,u20,16102,u20
u20_2013-03-29,897,u20,34075,u20,16450,u20,0,u20,0,u20,0,u20
u20_2013-03-30,0,u20,8145,u20,1702,u20,0,u20,0,u20,0,u20
u20_2013-03-31,353,u20,13303,u20,8712,u20,40874,u20,4131,u20,35673,u20
u20_2013-04-01,933,u20,19815,u20,11649,u20,67120,u20,16429,u20,59385,u20
u20_2013-04-02,933,u20,24501,u20,20883,u20,54057,u20,47141,u20,53201,u20
u20_2013-04-03,446,u20,20665,u20,11981,u20,13122,u20,41911,u20,43880,u20
u20_2013-04-04,182,u20,12387,u20,11079,u20,0,u20,0,u20,27249,u20
u20_2013-04-05,0,u20,15826,u20,16833,u20,0,u20,0,u20,0,u20
u20_2013-04-06,39,u20,11557,u20,9490,u20,6865,u20,0,u20,11796,u20
u20_2013-04-07,238,u20,11911,u20,11482,u20,76786,u20,9222,u20,62180,u20
u20_2013-04-08,1,u20,23966,u20,20018,u20,9417,u20,0,u20,43135,u20
u20_2013-04-09,520,u20,17812,u20,14048,u20,25253,u20,3797,u20,17408,u20
u20_2013-04-10,140,u20,17349,u20,12464,u20,33366,u20,15694,u20,27524,u20
u20_2013-04-11,337,u20,27872,u20,26668,u20,72633,u20,17199,u20,68395,u20
u20_2013-04-12,419,u20,34838,u20,22465,u20,13919,u20,0,u20,27504,u20
u20_2013-04-13,180,u20,31599,u20,15856,u20,7238,u20,0,u20,43906,u20
u20_2013-04-14,30,u20,5153,u20,6716,u20,0,u20,0,u20,0,u20
u20_2013-04-15,0,u20,0,u20,0,u20,0,u20,0,u20,0,u20
u20_2013-04-16,0,u20,0,u20,0,u20,0,u20,0,u20,0,u20
u20_2013-04-17,0,u20,0,u20,0,u20,0,u20,0,u20,0,u20
u20_2013-04-18,0,u20,0,u20,0,u20,0,u20,0,u20,0,u20
u20_2013-04-19,0,u20,1761,u20,1935,u20,0,u20,0,u20,23739,u20
u20_2013-04-20,0,u20,7866,u20,7966,u20,16377,u20,0,u20,7193,u20
u20_2013-04-21,146,u20,5491,u20,4962,u20,66724,u20,60399,u20,61374,u20
u20_2013-04-22,180,u20,7352,u20,5547,u20,5506,u20,0,u20,34173,u20
u20_2013-04-23,405,u20,10751,u20,9055,u20,61926,u20,20305,u20,28100,u20
u20_2013-04-24,647,u20,9613,u20,7838,u20,61405,u20,27809,u20,61422,u20
u20_2013-04-25,322,u20,20300,u20,20907,u20,19964,u20,0,u20,19556,u20
u20_2013-04-26,583,u20,14795,u20,7588,u20,40539,u20,24680,u20,22498,u20
u20_2013-04-27,767,u20,14649,u20,12381,u20,42424,u20,17664,u20,31349,u20
u20_2013-04-28,1611,u20,6668,u20,5334,u20,50361,u20,26785,u20,48081,u20
u20_2013-04-29,647,u20,11393,u20,8278,u20,19859,u20,12635,u20,4148,u20
u20_2013-04-30,414,u20,9179,u20,5337,u20,0,u20,0,u20,0,u20
u20_2013-05-01,0,u20,0,u20,0,u20,0,u20,0,u20,0,u20
u20_2013-05-02,0,u20,0,u20,0,u20,0,u20,0,u20,0,u20
u20_2013-05-03,0,u20,0,u20,0,u20,3807,u20,15733,u20,3681,u20
u20_2013-05-04,444,u20,11356,u20,13602,u20,29356,u20,17800,u20,21490,u20
u20_2013-05-05,47,u20,3463,u20,747,u20,0,u20,6321,u20,57679,u20
u20_2013-05-06,487,u20,16054,u20,14696,u20,6818,u20,0,u20,0,u20
u20_2013-05-07,331,u20,34753,u20,9697,u20,0,u20,0,u20,0,u20
u20_2013-05-08,203,u20,1884,u20,334,u20,0,u20,0,u20,0,u20
u20_2013-05-09,0,u20,1372,u20,1057,u20,0,u20,0,u20,29948,u20
u20_2013-05-10,94,u20,7905,u20,7402,u20,12834,u20,15426,u20,14349,u20
u20_2013-05-11,241,u20,4898,u20,70,u20,0,u20,0,u20,0,u20
u20_2013-05-12,94,u20,1921,u20,827,u20,0,u20,0,u20,11591,u20
u20_2013-05-13,107,u20,6898,u20,5478,u20,87887,u20,0,u20,73688,u20
u20_2013-05-14,375,u20,6563,u20,4486,u20,41279,u20,18961,u20,39300,u20
u20_2013-05-15,193,u20,5859,u20,5542,u20,0,u20,0,u20,38469,u20
u20_2013-05-16,0,u20,1284,u20,596,u20,0,u20,0,u20,21236,u20
u20_2013-05-17,1460,u20,23814,u20,24577,u20,20876,u20,0,u20,13781,u20
u20_2013-05-18,18,u20,2163,u20,2662,u20,0,u20,0,u20,0,u20
u20_2013-05-19,416,u20,10045,u20,8557,u20,16010,u20,34116,u20,89286,u20
u20_2013-05-20,0,u20,9514,u20,6523,u20,,,,,,
u20_2013-05-21,4,u20,1282,u20,636,u20,,,,,,
u22_2013-03-26,,,,,,,70510,u22,,,70584,u22
u22_2013-03-27,644,u22,26827,u22,26596,u22,96887,u22,31220,u22,76558,u22
u22_2013-03-28,931,u22,32330,u22,23357,u22,32421,u22,7299,u22,64529,u22
u22_2013-03-29,738,u22,26251,u22,25919,u22,51631,u22,13255,u22,44618,u22
u22_2013-03-30,624,u22,18435,u22,13436,u22,31180,u22,0,u22,67920,u22
u22_2013-03-31,514,u22,12265,u22,5252,u22,67408,u22,53392,u22,73082,u22
u22_2013-04-01,375,u22,8686,u22,3383,u22,33795,u22,7189,u22,18477,u22
u22_2013-04-02,1009,u22,23640,u22,14605,u22,63082,u22,8218,u22,56834,u22
u22_2013-04-03,669,u22,29767,u22,25573,u22,37142,u22,8425,u22,7718,u22
u22_2013-04-04,997,u22,25777,u22,20184,u22,40401,u22,0,u22,62737,u22
u22_2013-04-05,1347,u22,49628,u22,39742,u22,27700,u22,12496,u22,56396,u22
u22_2013-04-06,706,u22,27958,u22,22238,u22,23148,u22,0,u22,15206,u22
u22_2013-04-07,870,u22,5315,u22,866,u22,65634,u22,8981,u22,59827,u22
u22_2013-04-08,585,u22,0,u22,0,u22,40586,u22,10137,u22,21062,u22
u22_2013-04-09,995,u22,601,u22,0,u22,74483,u22,0,u22,49623,u22
u22_2013-04-10,704,u22,0,u22,0,u22,63974,u22,14963,u22,55708,u22
u22_2013-04-11,996,u22,108,u22,0,u22,33826,u22,11665,u22,60297,u22
u22_2013-04-12,603,u22,0,u22,0,u22,20717,u22,10169,u22,50860,u22
u22_2013-04-13,1572,u22,0,u22,0,u22,60416,u22,17625,u22,30436,u22
u22_2013-04-14,894,u22,124,u22,0,u22,33400,u22,6531,u22,19081,u22
u22_2013-04-15,705,u22,0,u22,0,u22,74111,u22,9558,u22,33375,u22
u22_2013-04-16,1146,u22,11224,u22,7234,u22,74056,u22,8923,u22,73504,u22
u22_2013-04-17,346,u22,23952,u22,20330,u22,68624,u22,6728,u22,72980,u22
u22_2013-04-18,1143,u22,30095,u22,23674,u22,46758,u22,5864,u22,44842,u22
u22_2013-04-19,504,u22,15600,u22,14430,u22,51938,u22,19525,u22,33314,u22
u22_2013-04-20,643,u22,31687,u22,21793,u22,49554,u22,22448,u22,35526,u22
u22_2013-04-21,680,u22,10524,u22,3098,u22,51893,u22,23854,u22,42830,u22
u22_2013-04-22,352,u22,0,u22,0,u22,27599,u22,4035,u22,23240,u22
u22_2013-04-23,491,u22,0,u22,0,u22,61014,u22,30653,u22,63739,u22
u22_2013-04-24,387,u22,0,u22,0,u22,24140,u22,15520,u22,0,u22
u22_2013-04-25,299,u22,5968,u22,4083,u22,0,u22,0,u22,0,u22
u22_2013-04-26,0,u22,0,u22,0,u22,0,u22,0,u22,0,u22
u22_2013-04-27,163,u22,5061,u22,3690,u22,39960,u22,23839,u22,42929,u22
u22_2013-04-28,1213,u22,32695,u22,19869,u22,0,u22,5124,u22,0,u22
u22_2013-04-29,18,u22,126,u22,0,u22,0,u22,0,u22,0,u22
u22_2013-04-30,0,u22,0,u22,0,u22,0,u22,0,u22,0,u22
u22_2013-05-01,0,u22,0,u22,0,u22,0,u22,0,u22,0,u22
u22_2013-05-02,0,u22,0,u22,0,u22,0,u22,0,u22,5954,u22
u22_2013-05-03,29,u22,2020,u22,3559,u22,0,u22,0,u22,7119,u22
u22_2013-05-04,146,u22,4188,u22,4129,u22,34389,u22,0,u22,31400,u22
u22_2013-05-05,651,u22,15986,u22,11485,u22,27843,u22,23861,u22,52520,u22
u22_2013-05-06,133,u22,7469,u22,1250,u22,39310,u22,34624,u22,37334,u22
u22_2013-05-07,469,u22,5465,u22,1390,u22,79284,u22,0,u22,70549,u22
u22_2013-05-08,109,u22,0,u22,0,u22,72065,u22,49216,u22,71482,u22
u22_2013-05-09,715,u22,349,u22,8727,u22,70520,u22,0,u22,63946,u22
u22_2013-05-10,1105,u22,55875,u22,33540,u22,30061,u22,0,u22,66859,u22
u22_2013-05-11,475,u22,20193,u22,3195,u22,18657,u22,30720,u22,32622,u22
u22_2013-05-12,595,u22,4394,u22,151,u22,30746,u22,12917,u22,73280,u22
u22_2013-05-13,258,u22,0,u22,0,u22,21724,u22,5654,u22,35505,u22
u22_2013-05-14,568,u22,0,u22,3228,u22,32992,u22,0,u22,30450,u22
u22_2013-05-15,1289,u22,29376,u22,20092,u22,11760,u22,47318,u22,46609,u22
u22_2013-05-16,8891,u22,45961,u22,22707,u22,0,u22,5891,u22,30678,u22
u22_2013-05-17,1468,u22,30428,u22,17659,u22,39752,u22,0,u22,15516,u22
u22_2013-05-18,515,u22,21424,u22,15383,u22,3958,u22,3698,u22,4175,u22
u22_2013-05-19,1229,u22,14654,u22,10468,u22,22759,u22,0,u22,24285,u22
u22_2013-05-20,305,u22,12019,u22,7740,u22,29365,u22,14162,u22,34237,u22
u22_2013-05-21,712,u22,16848,u22,8698,u22,37794,u22,0,u22,34382,u22
u22_2013-05-22,1444,u22,20921,u22,10292,u22,12391,u22,7144,u22,53276,u22
u22_2013-05-23,2837,u22,19848,u22,15094,u22,46011,u22,60236,u22,75659,u22
u22_2013-05-24,1659,u22,43153,u22,10024,u22,0,u22,0,u22,0,u22
u22_2013-05-25,903,u22,1196,u22,0,u22,0,u22,0,u22,0,u22
u22_2013-05-26,13,u22,11312,u22,16864,u22,39940,u22,15635,u22,69642,u22
u22_2013-05-27,2897,u22,58148,u22,47716,u22,32507,u22,29894,u22,56877,u22
u22_2013-05-28,442,u22,23391,u22,7556,u22,0,u22,36299,u22,0,u22
u22_2013-05-29,0,u22,0,u22,594,u22,27136,u22,0,u22,48890,u22
u22_2013-05-30,1401,u22,23262,u22,17312,u22,4260,u22,8140,u22,9344,u22
u22_2013-05-31,730,u22,48647,u22,10698,u22,,,,,,
u23_2013-03-27,1113,u23,22635,u23,18708,u23,58294,u23,13065,u23,46502,u23
u23_2013-03-28,821,u23,22941,u23,21596,u23,76129,u23,16358,u23,45745,u23
u23_2013-03-29,867,u23,9278,u23,5062,u23,13851,u23,46636,u23,48477,u23
u23_2013-03-30,170,u23,8482,u23,3217,u23,74227,u23,32035,u23,35512,u23
u23_2013-03-31,700,u23,14707,u23,9764,u23,67139,u23,0,u23,48219,u23
u23_2013-04-01,203,u23,12345,u23,4596,u23,51236,u23,18366,u23,30319,u23
u23_2013-04-02,623,u23,20675,u23,18230,u23,27223,u23,37694,u23,52732,u23
u23_2013-04-03,1214,u23,37103,u23,21580,u23,78075,u23,47555,u23,49467,u23
u23_2013-04-04,301,u23,17350,u23,12193,u23,35884,u23,36208,u23,39026,u23
u23_2013-04-05,678,u23,20388,u23,13670,u23,48882,u23,19909,u23,24205,u23
u23_2013-04-06,1315,u23,18516,u23,11727,u23,46764,u23,33543,u23,45378,u23
u23_2013-04-07,479,u23,15866,u23,15008,u23,34375,u23,52085,u23,49518,u23
u23_2013-04-08,381,u23,15327,u23,13441,u23,50272,u23,43597,u23,42582,u23
u23_2013-04-09,374,u23,23512,u23,10905,u23,54361,u23,0,u23,37928,u23
u23_2013-04-10,340,u23,18433,u23,9054,u23,54822,u23,26060,u23,27864,u23
u23_2013-04-11,576,u23,23098,u23,18662,u23,59776,u23,31446,u23,25652,u23
u23_2013-04-12,500,u23,16335,u23,9016,u23,28551,u23,19377,u23,33606,u23
u23_2013-04-13,904,u23,16765,u23,11270,u23,65285,u23,70737,u23,47503,u23
u23_2013-04-14,289,u23,12357,u23,9792,u23,36692,u23,14255,u23,22451,u23
u23_2013-04-15,0,u23,13705,u23,9691,u23,41465,u23,33241,u23,35165,u23
u23_2013-04-16,331,u23,12218,u23,10221,u23,61431,u23,16002,u23,63859,u23
u23_2013-04-17,154,u23,7827,u23,8008,u23,54007,u23,25622,u23,44055,u23
u23_2013-04-18,191,u23,14683,u23,8200,u23,39597,u23,27135,u23,34837,u23
u23_2013-04-19,381,u23,10845,u23,6171,u23,58240,u23,65994,u23,58960,u23
u23_2013-04-20,623,u23,16643,u23,12622,u23,37661,u23,27245,u23,27723,u23
u23_2013-04-21,620,u23,25834,u23,21447,u23,32412,u23,42202,u23,25680,u23
u23_2013-04-22,594,u23,23634,u23,18272,u23,68907,u23,25094,u23,73743,u23
u23_2013-04-23,270,u23,8887,u23,6909,u23,53689,u23,32578,u23,7193,u23
u23_2013-04-24,606,u23,25406,u23,17024,u23,49234,u23,41640,u23,37082,u23
u23_2013-04-25,324,u23,19528,u23,16869,u23,54121,u23,38648,u23,31495,u23
u23_2013-04-26,331,u23,20434,u23,11578,u23,51482,u23,34423,u23,57518,u23
u23_2013-04-27,552,u23,17477,u23,9654,u23,49943,u23,32233,u23,6086,u23
u23_2013-04-28,932,u23,31270,u23,29811,u23,42895,u23,17503,u23,38514,u23
u23_2013-04-29,291,u23,6968,u23,3568,u23,18615,u23,33244,u23,50080,u23
u23_2013-04-30,536,u23,15663,u23,10387,u23,22314,u23,26381,u23,29259,u23
u23_2013-05-01,565,u23,21525,u23,20949,u23,47439,u23,17653,u23,30405,u23
u23_2013-05-02,531,u23,12640,u23,6041,u23,16816,u23,46531,u23,64697,u23
u23_2013-05-03,1160,u23,17588,u23,14524,u23,50544,u23,19286,u23,4667,u23
