user_date,Activity_Social2,Activity_null,Activity_other_relaxing,Activity_other_working,Activity_relaxing,Activity_working,Activity_user,Administration response_angry,Administration response_apathetic,Administration response_appreciative,Administration response_disappointed,Administration response_empathic,Administration response_frustrated,Administration response_proud,Administration response_saddened,Administration response_user,Behavior_anxious,Behavior_critical,Behavior_user,Behavior_null,Behavior_calm,Behavior_conventional,Behavior_dependable,Behavior_disorganized,Behavior_enthusiastic,Behavior_experiences,Behavior_reserved,Behavior_sympathetic,Boston Bombing_boston,Boston Bombing_user,Cancelled Classes_user,Class 2_challenge,Class 2_effort,Class 2_grade,Class 2_user,Class_due,Class_experience,Class_hours,Class_user,Class_null,Comment_user,Dartmouth now_angry,Dartmouth now_apathetic,Dartmouth now_appreciative,Dartmouth now_disappointed,Dartmouth now_empathic,Dartmouth now_frustrated,Dartmouth now_proud,Dartmouth now_saddened,Dartmouth now_user,Dimensions protestors_angry,Dimensions protestors_apathetic,Dimensions protestors_appreciative,Dimensions protestors_disappointed,Dimensions protestors_empathic,Dimensions protestors_frustrated,Dimensions protestors_proud,Dimensions protestors_saddened,Dimensions protestors_user,Dimensions_user,Dining Halls_breakfast,Dining Halls_dinner,Dining Halls_lunch,Dining Halls_user,Events_negative,Events_positive,Events_user,Exercise_exercise,Exercise_walk,Exercise_user,Exercise_have,Exercise_schedule,Green Key 1_user,Green Key 2_user,Green Key 2_excited,Lab_duration,Lab_enjoy,Lab_user,Mood 1_tomorrow,Mood 1_user,Mood 2_how,Mood 2_user,Mood 2_null,Mood_happy,Mood_sad,Mood_user,Mood_happyornot,Mood_sadornot,PAM_picture_idx,PAM_user,QR_Code_user,QR_Code_qr_code,Sleep_hour,Sleep_rate,Sleep_social,Sleep_user,Sleep_null,Social_number,Social_user,Social_null,Stress_level,Stress_user,Stress_null,Study Spaces_null,Study Spaces_productivity,Study Spaces_noise,Study Spaces_user
u17_2013-05-11,,,,,,,u17,,,,,,,,,,5.0,5.0,u17,,1.0,1.0,3.0,4.0,3.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u17,,,u17,,,u17,,,,,,11.0,3.0,u17,,u17,,u17,,,,u17,,,10.75,u17,u17,78.0,,,,u17,,,u17,,,u17,,0.0,2.0,1.0,u17
u17_2013-05-12,,,,,,,u17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u17,,,u17,,,u17,,,,,,,,u17,,u17,3.0,u17,,,,u17,,,14.0,u17,u17,80.0,,,,u17,,1.0,u17,,,u17,,,,,u17
u17_2013-05-13,,,,,,,u17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,8.0,u17,,,u17,,,u17,,,,,,,,u17,,u17,2.0,u17,,,,u17,,,14.8,u17,u17,,3.0,4.0,3.0,u17,,1.0,u17,,,u17,,0.0,3.0,2.0,u17
u17_2013-05-14,,,,,,,u17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u17,,,u17,,,,,,11.0,3.0,u17,,u17,,u17,,,,u17,,,12.25,u17,u17,,1.0,3.0,4.0,u17,,1.0,u17,,3.0,u17,,,,,u17
u17_2013-05-15,0.0,0.0,1.0,1.0,1.0,5.0,u17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u17,,,u17,,,,,,,,,,u17,,u17,,1.0,4.0,u17,2.0,1.0,14.666666666666666,u17,u17,,1.0,4.0,4.0,u17,,,u17,,,u17,,,,,u17
u17_2013-05-16,,,,,,,u17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u17,,,u17,,,,,,,,,3.0,u17,,u17,,1.0,4.0,u17,2.0,1.0,15.0,u17,u17,,9.0,2.0,3.0,u17,,,u17,,3.0,u17,,0.0,4.0,2.0,u17
u17_2013-05-17,,,,,,,u17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u17,,,u17,,,,,,,,,,u17,,u17,,1.0,3.0,u17,2.0,1.0,15.5,u17,u17,,,,,u17,,,u17,,3.0,u17,,,,,u17
u17_2013-05-18,,,,,,,u17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u17,,,u17,,,,,,,,,,u17,,u17,,1.0,2.0,u17,2.0,1.0,14.0,u17,u17,,3.0,3.0,3.0,u17,,,u17,,3.0,u17,,,,,u17
u17_2013-05-19,,,,,,,u17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,u17,,,u17,,,,,,,,,,u17,,u17,,,,u17,,,14.0,u17,u17,,,,,u17,,,u17,,3.0,u17,,,,,u17
u17_2013-05-20,,,,,,,u17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u17,,,u17,,,u17,,,,,,,u17,2.0,u17,,,,u17,,,14.6,u17,u17,,2.0,4.0,4.0,u17,,,u17,,3.0,u17,,,,,u17
u17_2013-05-21,,,,,,,u17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,u17,,,u17,,,u17,,,,,,,u17,,u17,,,,u17,,,,u17,u17,,,,,u17,,,u17,,,u17,,0.0,3.0,3.0,u17
u17_2013-05-22,,,,,,,u17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u17,,,u17,,,,,,,u17,,u17,,1.0,4.0,u17,2.0,1.0,14.5,u17,u17,77.0,,,,u17,,,u17,,3.0,u17,,,,,u17
u17_2013-05-23,0.0,0.0,1.0,1.0,1.0,5.0,u17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u17,,,,,,,,,2.0,u17,,u17,,,,u17,,,14.0,u17,u17,,,,,u17,,,u17,,,u17,,0.0,2.0,4.0,u17
u17_2013-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u17,,,,,,,,,,u17,,u17,,1.0,3.0,u17,2.0,1.0,6.166666666666667,u17,u17,79.0,,,,u17,,3.0,u17,,3.0,u17,,,,,
u17_2013-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u17,,,,,,,,,,u17,,u17,,1.0,4.0,u17,2.0,1.0,15.0,u17,,,,,,u17,,1.0,u17,,3.0,u17,,,,,
u17_2013-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u17,2.0,1.0,,,,,,,2.0,u17,,u17,,,,u17,,,14.333333333333334,u17,,,,,,u17,,1.0,u17,,,u17,,,,,
u17_2013-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u17,,,,,,,,,2.0,u17,,u17,,,,u17,,,14.0,u17,,,,,,u17,,,,,,u17,,,,,
u17_2013-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u17,,,,,,,,,3.0,u17,,u17,,,,u17,,,14.0,u17,,,,,,u17,,,,,3.0,u17,,,,,
u17_2013-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u17,,,,,,,,,,u17,,u17,,,,u17,,,,u17,,,,,,u17,,,,,,u17,,,,,
u17_2013-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u17,2.0,1.0,,,,,,,2.0,u17,2.0,u17,,,,u17,,,10.0,u17,,,,,,u17,,,,,3.0,u17,,,,,
u17_2013-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,u17,,,,1.0,3.0,u17,1.0,1.0,,u17,,,10.0,2.0,4.0,u17,,,,,,u17,,,,,
u17_2013-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,u17,,,,,,,,,,,3.0,u17,,,,,
u18_2013-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,u18,,0.0,u18,,0.0,u18,,,,,
u18_2013-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,u18,,,u18,,,,,
u18_2013-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,80.4,,,,u18,,,u18,,,u18,,,,,
u18_2013-03-27,1.0,3.0,0.0,0.0,0.0,0.0,u18,,,,,,,,,,0.0,0.0,u18,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,2.0,3.0,2.0,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,8.5,1.0,1.5,u18,,3.0,u18,,4.0,u18,,,,,
u18_2013-03-28,,,,,,,u18,,,,,,,,,,0.0,0.0,u18,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,2.0,1.0,2.0,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,74.0,8.0,1.0,1.0,u18,,3.0,u18,,,u18,,,,,
u18_2013-03-29,,,,,,,u18,,,,,,,,,,0.0,0.0,u18,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,1.3333333333333333,2.6666666666666665,1.6666666666666667,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,7.0,1.5,1.5,u18,,2.0,u18,,1.0,u18,,,,,
u18_2013-03-30,2.0,2.0,0.0,0.0,0.0,0.0,u18,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,u18,u18,,,,,u18,,2.0,u18,,4.0,u18,,,,,
u18_2013-03-31,,,,,,,u18,,,,,,,,,,0.0,0.0,u18,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,u18,u18,47.0,7.0,1.0,2.0,u18,,,u18,,,u18,,,,,
u18_2013-04-01,,,,,,,u18,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.333333333333333,u18,u18,,7.0,1.0,3.0,u18,,,u18,,,u18,,,,,
u18_2013-04-02,,,,,,,u18,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,u18,u18,48.0,9.0,1.0,2.0,u18,,,u18,,1.0,u18,,,,,
u18_2013-04-03,,,,,,,u18,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,2.0,3.0,3.0,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,u18,1.0,,,,,,,,,,,,,,,,,,11.75,u18,u18,,5.0,2.0,1.5,u18,,,u18,,,u18,,,,,
u18_2013-04-04,2.0,2.0,0.0,0.0,0.0,0.0,u18,,,,,,,,,,0.0,0.0,u18,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,u18,1.0,,,,,,,,,,,,,,,,,,,u18,u18,46.5,,,,u18,,,u18,,1.0,u18,,,,,
u18_2013-04-05,,,,,,,u18,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,1.0,1.0,4.0,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,9.25,u18,u18,,5.0,2.0,2.0,u18,,2.0,u18,,1.0,u18,,,,,
u18_2013-04-06,,,,,,,u18,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,11.0,u18,u18,,8.0,1.0,1.0,u18,,,u18,,,u18,,,,,
u18_2013-04-07,0.0,0.0,1.0,1.0,1.0,1.0,u18,,,,,,,,,,2.5,3.0,u18,,,,3.0,,4.0,2.5,3.0,3.0,,,,,,,,,,,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.5,u18,2.0,,,,,,,,,,,,,,,,,,16.0,u18,u18,47.0,9.0,1.0,1.0,u18,,2.0,u18,,,u18,,,,,
u18_2013-04-08,,,,,,,u18,,,,,,,,,,2.5,3.0,u18,,,,2.5,,4.0,3.0,3.5,3.5,,,,,,,,2.0,1.0,3.0,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.5,u18,1.0,,,,,,,,,,,,,,,,,,9.8,u18,u18,,7.0,1.0,2.0,u18,,,u18,,1.0,u18,,,,,
u18_2013-04-09,0.0,0.0,2.5,1.5,1.5,2.0,u18,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,2.0,1.6666666666666667,1.6666666666666667,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,11.666666666666666,u18,u18,31.0,7.0,1.0,1.0,u18,,,u18,,1.0,u18,,,,,
u18_2013-04-10,0.0,0.0,1.0,2.0,1.5,1.5,u18,,,,,,,,,,2.0,3.0,u18,,,,4.0,,3.0,3.0,4.0,4.0,,,,,,,,2.0,3.0,1.0,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,u18,1.0,,,,,,,,,,,,,,,,,,11.25,u18,u18,32.0,5.0,4.0,2.0,u18,,3.0,u18,,,u18,,,,,
u18_2013-04-11,0.0,0.0,1.0,4.0,1.0,1.0,u18,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,1.6666666666666667,2.6666666666666665,2.0,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,12.88888888888889,u18,u18,,5.0,3.5,3.5,u18,,2.0,u18,,,u18,,,,,
u18_2013-04-12,,,,,,,u18,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,1.0,3.0,10.0,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,12.0,u18,u18,,0.0,4.0,3.0,u18,,1.0,u18,,,u18,,,,,
u18_2013-04-13,,,,,,,u18,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,15.0,u18,u18,,,,,u18,,,u18,,,u18,,,,,
u18_2013-04-14,,,,,,,u18,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,7.333333333333333,u18,u18,59.0,5.0,1.0,1.0,u18,,,u18,,,u18,,,,,
u18_2013-04-15,0.0,0.0,3.0,3.0,1.0,2.0,u18,,,,,,,,,,3.5,3.0,u18,,,,2.5,,3.0,3.0,2.5,3.0,,,,,,,,,,,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,13.0,u18,u18,,,,,u18,,,u18,,3.0,u18,,,,,
u18_2013-04-16,,,,,,,u18,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,12.5,u18,u18,46.0,,,,u18,,3.0,u18,,,u18,,,,,
u18_2013-04-17,,,,,,,u18,,,,,,,,,,3.0,3.0,u18,,,,4.0,,3.0,3.0,4.0,3.0,,,,,,,,,,,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.5,u18,1.5,,,,,,,,,,,,,,,,,,7.0,u18,u18,58.0,7.0,2.0,3.0,u18,,,u18,,,u18,,,,,
u18_2013-04-18,0.0,0.0,2.0,1.0,3.0,2.0,u18,,,,,,,,,,3.0,2.5,u18,,,,3.5,,2.0,3.5,3.0,3.0,,,,,,,,1.4,2.2,2.6,u18,,u18,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,u18,,,,,,,,,,,,,,,,,,,,,,9.75,u18,u18,,6.0,1.5,2.0,u18,,2.0,u18,,1.0,u18,,1.5,3.5,0.0,u18
u18_2013-04-19,,,,,,,u18,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,1.6666666666666667,2.6666666666666665,1.6666666666666667,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,11.333333333333334,u18,u18,,,,,u18,,,u18,,1.0,u18,,,,,u18
u18_2013-04-20,0.0,0.0,1.0,1.0,3.333333333333333,1.3333333333333333,u18,,,,,,,,,,4.0,3.0,u18,,,,3.0,,3.0,4.0,3.0,3.0,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,u18,,,,,3.0,4.0,u18,,,,,,,,,,,,,,,,,,,,,,12.333333333333334,u18,u18,,,,,u18,,2.0,u18,,,u18,,1.0,2.0,0.0,u18
u18_2013-04-21,,,,,,,u18,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u18,,,,,,,,,,,,,,,,,,,,,,13.4,u18,u18,,7.333333333333333,1.3333333333333333,1.6666666666666667,u18,,1.0,u18,,1.0,u18,,,,,u18
u18_2013-04-22,,,,,,,u18,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,12.5,u18,u18,,,,,u18,,1.0,u18,,,u18,,,,,u18
u18_2013-04-23,,,,,,,u18,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,2.0,1.0,1.0,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,12.333333333333334,u18,u18,,,,,u18,,,u18,,,u18,,,,,u18
u18_2013-04-24,0.0,0.0,1.0,1.0,1.0,1.0,u18,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,12.666666666666666,u18,u18,,,,,u18,,,u18,,,u18,,,,,u18
u18_2013-04-25,0.0,0.0,1.0,5.0,1.0,1.0,u18,,,,,,,,,,,,u18,,,,,,,,,,,,u18,1.0,1.0,1.0,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u18,,,,,,,,,,,,,,,,,,,,,,12.0,u18,u18,,,,,u18,,,u18,,,u18,,0.0,1.0,1.0,u18
u18_2013-04-26,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,u18,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,3.0,u18,,,,,,,11.666666666666666,u18,u18,,,,,u18,,,u18,,3.0,u18,,,,,u18
u18_2013-04-27,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,u18,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,u18,,,,,,,10.666666666666666,u18,u18,,,,,u18,,,u18,,,u18,,,,,u18
u18_2013-04-28,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,u18,,,,,,,,u18,u18,,,,,u18,,,u18,,,u18,,,,,u18
u18_2013-04-29,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,2.0,u18,,u18,,,,,,,13.5,u18,u18,,,,,u18,,,u18,,3.0,u18,,,,,u18
u18_2013-04-30,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,u18,,,,,,,10.0,u18,u18,,0.0,4.0,1.0,u18,,,u18,,,,,,,,u18
u18_2013-05-01,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,u18,,,,,,,,u18,u18,58.0,,,,u18,,,u18,,,,,,,,u18
u18_2013-05-02,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,u18,,,,,,,9.666666666666666,u18,,,4.0,2.0,2.0,u18,,,u18,,,,,,,,u18
u18_2013-05-03,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,u18,,,,,,,,,,,,,,1.0,u18,,,,,,,12.0,u18,,,7.0,3.0,1.0,u18,,1.0,u18,,,,,,,,u18
u18_2013-05-04,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,6.0,u18,,,,,,u18,,,u18,,,,,,,,u18
u18_2013-05-05,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,u18,,,,,,u18,,,u18,,,,,,,,u18
u18_2013-05-06,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,u18,,,,,,u18,,,u18,,,,,,,,u18
u18_2013-05-07,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,11.0,u18,,,,,,u18,,,u18,,,,,,,,u18
u18_2013-05-08,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,u18,,,,,,u18,,,u18,,,,,,,,u18
u18_2013-05-09,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,11.333333333333334,u18,,,,,,u18,,,u18,,,,,,,,u18
u18_2013-05-10,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,u18,,,,,,,12.5,u18,,,,,,u18,,,u18,,,,,,,,u18
u18_2013-05-11,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,u18,,,,,,u18,,,u18,,,,,,,,u18
u18_2013-05-12,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,u18,,,,,,u18,,,u18,,,,,,,,u18
u18_2013-05-13,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,12.0,u18,,,,,,u18,,,u18,,,,,,,,u18
u18_2013-05-14,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,11.333333333333334,u18,,,,,,u18,,,u18,,,,,,,,u18
u18_2013-05-15,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,14.666666666666666,u18,,,8.0,1.0,1.0,u18,,,u18,,,,,,,,u18
u18_2013-05-16,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,1.0,2.0,u18,1.0,1.0,11.0,u18,,,,,,u18,,,u18,,,,,,,,u18
u18_2013-05-17,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,u18,,,,,,u18,,,u18,,,,,,,,u18
u18_2013-05-18,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,u18,,,,,,u18,,,u18,,,,,,,,u18
u18_2013-05-19,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,u18,,,,,,u18,,,u18,,,,,,,,u18
u18_2013-05-20,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,u18,,,,,,u18,,,u18,,,,,,,,u18
u18_2013-05-21,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,u18,,,,,,u18,,,u18,,,,,,,,u18
u18_2013-05-22,,,,,,,,,,,,,,,,,,,u18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u18,,,,,,,,u18,,,,,,u18,,,u18,,,,,,,,u18
